"","logFC","logCPM","PValue","FDR"
"RNF183|138065",1.36090333457277,3.1853049495227,0.00225637131982673,0.179843538815523
"TNPO1|3842",-0.382749305402462,6.31241786028803,0.00227301412158176,0.180311423540452
"C1orf114|57821",-1.81712174393871,0.190297175370288,0.00232423254046183,0.183504737086086
"TNNT2|7139",1.73629867908149,0.650184310521225,0.00234781206930021,0.183651461735043
"FLRT1|23769",-1.80508658467691,0.336563076819925,0.00235766087756879,0.183651461735043
"PDZD7|79955",1.39975506884975,0.430700432795762,0.00236721207622636,0.183651461735043
"ANKRD29|147463",-1.6058230790365,0.488270711676548,0.00236997943211669,0.183651461735043
"APCDD1|147495",0.84665223198237,5.59669258199833,0.00239072158357055,0.183969729363977
"GPX2|2877",1.63442495887123,-1.5899399799554,0.00239606888525194,0.183969729363977
"RHOJ|57381",-1.15264752228121,2.46037890875738,0.00241280363000876,0.184381654602326
"C3orf14|57415",-0.902761719004679,3.17022983914784,0.00242346540880103,0.184381654602326
"UPK1A|11045",2.26089275339409,0.737790105985507,0.00243578437374003,0.184480356776745
"CTNNB1|1499",-0.439571213804193,8.47928396240507,0.00244816948037347,0.184583156587798
"CYP1B1|1545",1.13629831285985,4.99674231218113,0.00246191701534991,0.18478729597725
"TSPAN13|27075",0.766820733115183,5.0273785875807,0.00249291677522449,0.186150659708603
"IGF2AS|51214",2.92240284251083,1.83966502911376,0.0025023239595194,0.186150659708603
"SERPINB4|6318",3.2591520395827,-1.38105196418711,0.00251574590769619,0.186321039836366
"PTGER1|5731",1.7245266103887,2.85358179064657,0.00254028360490671,0.187309546162681
"MYOZ2|51778",-2.7585438984815,-1.42181013187996,0.00257529338077215,0.189058160558615
"FBLN1|2192",0.993495097798923,7.1408895335643,0.00262638489741763,0.191966945034831
"FGF21|26291",-3.63836228361714,-1.43311478938903,0.00264505037950406,0.191978365252756
"SCN9A|6335",1.52511459771259,1.43056024769891,0.00266237973557284,0.191978365252756
"IL27RA|9466",-0.900323119659746,4.52562218725516,0.00267444600052183,0.191978365252756
"RYR2|6262",1.65047464474755,1.88636078783936,0.00268297066514152,0.191978365252756
"RBM20|282996",-1.64061648606116,0.381391670145631,0.00268388920236258,0.191978365252756
"DLX5|1749",-1.42820375107086,0.612759410780604,0.00271158346221755,0.193133974428074
"FBLN7|129804",1.21741131006662,1.68140879495295,0.00273450464424926,0.193678103286201
