"logFC"	"AveExpr"	"t"	"P.Value"
"PLEKHF2"	0.511864499927777	0.511032100827586	2.4868502603571	0.0157110692192274
"PRDM11"	-0.196425790886111	-0.0991023479310345	-2.48594133570638	0.0157473760601248
"ANAPC5"	-0.302939100983333	-0.0458324414137931	-2.48529839417504	0.0157731039227851
"HYPE"	-0.299509205486111	-0.061531068362069	-2.48044937233988	0.0159683658669816
"TNNI3K"	0.546304188783334	0.0661063688275862	2.47948704280507	0.0160073754112335
"POP7"	-0.253206174794445	-0.0314143943103448	-2.47931268207608	0.0160144525828704
"NVL"	-0.338129108258333	0.0418419076206897	-2.4772443618396	0.0160986195660228
"DLGAP1"	-0.587485623411111	0.0216797357931034	-2.47400148844962	0.0162313858202862
"ZDHHC11"	-0.557874461102778	0.12102966637931	-2.47174846929644	0.0163242064552694
"TXNDC1"	0.335504350236111	0.195538762603448	2.47104818241906	0.0163531543623293
"DCN"	0.755738940105556	-0.202296765482759	2.46912107898156	0.0164330542996323
"IFITM3"	-0.402469911261111	0.187363244931034	-2.46637634508232	0.0165474611663979
"TRIM66"	-0.260700302997222	0.0511186936896552	-2.4639868329105	0.0166476450058753
"EP400"	-0.298391726994444	-0.0884031610172414	-2.46377817158702	0.0166564193126345
"MOCS2"	0.430589349308333	0.0853806183965517	2.46292521116559	0.0166923300086482
"AR"	-0.692340376	0.27495166287931	-2.46178624350139	0.0167403906297982
"NT5E"	0.834185470180556	0.0484945857931034	2.45363363484131	0.0170880554770182
"TPBG"	0.744770505511111	0.0345758472241379	2.45354506380652	0.0170918679594887
"RBM6"	-0.356670437622222	0.0163766279310345	-2.45238963855636	0.0171416726273839
"CAMK4"	0.222522359344444	-0.310872333155172	2.45016245516338	0.0172380439475342
"AZI1"	-0.294462295425	-0.10879360687931	-2.44462084341981	0.0174799499222858
"STAG2"	0.312501594197222	0.183089928896552	2.44143121790596	0.0176205650806665
"SDF2L1"	-0.476686811527778	-0.0907520510862069	-2.43986343201995	0.0176900531032138
"L1CAM"	0.526820791325	0.0443377583275862	2.43915119443076	0.0177217024393526
"TMEM158"	0.556238532691666	-0.5239350145	2.4343121814439	0.017938081529085
"RAB32"	0.387655804030556	-0.144808189310345	2.43349200807578	0.0179749903019369
"PACS1"	0.233322013602778	0.0636252287586207	2.4320328482211	0.01804082285973
